Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
"Афлодерм крем 0,05% 40 г","Белупо Лтд., ХорватияАлклометазон",Алклометазон,None,688 ₽,https://366.ru/p/afloderm-krem-d-naruzh-prim-0-05-40g-24056/,https://media.366.ru/sys_master/product/h80/h05/8816060137502.jpg
Белогент крем 15 г,"Белупо Лтд., ХорватияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,320 ₽,https://366.ru/p/belogent-krem-d-naruzh-prim-15g-24058/,https://media.366.ru/sys_master/product/hc2/hc8/8825514688542.jpg
Флюкостат капсулы 150мг N1,"Фармстандарт+, РоссияФлуконазол",Флуконазол,None,234 ₽,https://366.ru/p/fljukostat-kaps-150mg-1-24433/,https://media.366.ru/sys_master/product/h8d/h0a/8821400731678.jpg
"Адвантан эмульсия 0,1% 20 г","БАЙЕР, ИталияМетилпреднизолона ацепонат",Метилпреднизолона ацепонат,None,741 ₽,https://366.ru/p/advantan-emuls-0-1-20g-25292/,https://media.366.ru/sys_master/product/hf3/h80/9175771316254.png
Травоген крем 1% 20 г,"БАЙЕР, ИталияИзоконазол",Изоконазол,None,922 ₽,https://366.ru/p/travogen-krem-d-naruzh-prim-1-20g-25298/,https://media.366.ru/sys_master/product/he3/h93/8816072720414.jpg
Дифлюкан порошок 50 мг/5 мл 35 мл,"Пфайзер+, ФранцияФлуконазол",Флуконазол,None,571 ₽,https://366.ru/p/difljukan-por-d-susp-oraln-50mg-5ml-35ml-25431/,https://media.366.ru/sys_master/product/h09/h0b/9326295679006.png
Скин-кап гель для душа 150 мл,"ИНВАР, Испания",None,None,1 550 ₽,https://366.ru/p/skinkap-gel-d-dusha-150ml-25800/,https://media.366.ru/sys_master/product/hec/h8b/8819484491806.jpg
Кандид раствор 1% 20 мл,"Glenmark Pharmaceuticals, ИндияКлотримазол",Клотримазол,None,602 ₽,https://366.ru/p/kandid-rr-d-naruzh-prim-1-20ml-25911/,https://media.366.ru/sys_master/product/hdb/hb6/8816083402782.jpg
Скинорен гель 30 г,"БАЙЕР, ИталияАзелаиновая кислота",Азелаиновая кислота,None,1 472 ₽,https://366.ru/p/skinoren-gel-d-naruzh-prim-15-30g-25937/,https://media.366.ru/sys_master/product/ha1/h7c/9175772299294.png
Випросал В мазь 30 г,"Grindex, ЭстонияКамфора + Салициловая кислота + Скипидар живичный + Яд гюрзы",Камфора + Салициловая кислота + Скипидар живичный + Яд гюрзы,None,406 ₽,https://366.ru/p/viprosal-v-maz-d-naruzh-prim-30g-25964/,https://media.366.ru/sys_master/product/h01/h79/8817539514398.jpg
Веррукацид раствор 2 г,"РЕТИНОИДЫ, Россия",None,None,363 ₽,https://366.ru/p/verrukacid-flakon-2g-26037/,https://media.366.ru/sys_master/product/h80/hab/8816087334942.jpg
Термикон спрей 1% 30 г,"Фармстандарт+, РоссияТербинафин",Тербинафин,None,597 ₽,https://366.ru/p/termikon-sprej-d-naruzh-prim-1-30g-26464/,https://media.366.ru/sys_master/product/hdb/hf7/9604835934238.jpg
Термикон таблетки 250 мг 14 шт,"Фармстандарт+, РоссияТербинафин",Тербинафин,None,650 ₽,https://366.ru/p/termikon-tab-250mg-14-26761/,https://media.366.ru/sys_master/product/h05/hb1/8817551867934.jpg
Нитрофунгин раствор наружный 1% 25мл,"ТЕВА, ЧехияХлорнитрофенол",Хлорнитрофенол,None,462 ₽,https://366.ru/p/nitrofungin-rr-d-naruzh-prim-25ml-26953/,https://media.366.ru/sys_master/product/ha5/hd9/8816104472606.jpg
Атифин крем 1% 15 г,"KRKA, СловенияТербинафин",Тербинафин,None,340 ₽,https://366.ru/p/atifin-krem-d-naruzh-prim-1-15g-27131/,https://media.366.ru/sys_master/product/h36/h1d/8817553702942.jpg
Ламизил Уно раствор 1% 4 г,"GlaxoSmith Kline Healthcare, ШвейцарияТербинафина гидрохлорид",Тербинафина гидрохлорид,None,1 195 ₽,https://366.ru/p/lamizil-uno-rr-1-4g-27136/,https://media.366.ru/sys_master/product/hca/hba/9425562894366.jpg
Скинорен крем 20% 30 г,"БАЙЕР, ИталияАзелаиновая кислота",Азелаиновая кислота,None,1 359 ₽,https://366.ru/p/skinoren-krem-d-naruzh-prim-20-30g-27228/,https://media.366.ru/sys_master/product/ha0/h2b/9175773282334.png
"Ретасол раствор 0,025% 50 мл","РЕТИНОИДЫ, РоссияИзотретиноин",Изотретиноин,None,705 ₽,https://366.ru/p/retasol-rr-0-025-50ml-27951/,https://media.366.ru/sys_master/product/h52/hd2/8818794823710.jpg
Карипазим лиофилизат 350 ПЕ флакон 10 мл,"ВИФИТЕХ, РоссияПапайи млечный сок",Папайи млечный сок,None,203 ₽,https://366.ru/p/karipazim-liof-d-prig-rra-350-pe-10ml-28030/,https://media.366.ru/sys_master/product/h44/h4a/8817559928862.jpg
Клензит гель 15 г,"Glenmark Pharmaceuticals, ИндияАдапален",Адапален,None,642 ₽,https://366.ru/p/klenzit-gel-d-naruzh-prim-0-1-15g-28219/,https://media.366.ru/sys_master/product/h4a/h20/9053919117342.jpg
Клензит С гель 15 г,"Glenmark Pharmaceuticals, ИндияАдапален + Клиндамицин",Адапален + Клиндамицин,None,925 ₽,https://366.ru/p/klenzits-gel-d-naruzh-prim-15g-28220/,https://media.366.ru/sys_master/product/h2c/h9a/9053918396446.jpg
"Момат крем 0,1% 15 г","Glenmark Pharmaceuticals, ИндияМометазон",Мометазон,None,197 ₽,https://366.ru/p/momat-krem-d-naruzh-prim-0-1-15g-28222/,https://media.366.ru/sys_master/product/hcd/h32/8816131768350.jpg
Криофарма средство для удаления бородавок аэрозоль 35 мл,"БИТТНЕР ФАРМА, Нидерланды",None,None,995 ₽,https://366.ru/p/kriofarma-srvo-d-ud-borodavok-aer-35ml-28560/,https://media.366.ru/sys_master/product/hf7/h74/8825626165278.jpg
"Хлоргексидин раствор наружный 0,05% 100мл пластик","ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияХлоргексидина биглюконат",Хлоргексидина биглюконат,None,16 ₽,https://366.ru/p/khlorgeksidin-bigljuk-rr-0-05100ml-plast-30166/,https://media.366.ru/sys_master/product/h51/haf/8821365866526.jpg
Румикоз капсулы 100 мг 6 шт,"ВАЛЕНТА+, РоссияИтраконазол",Итраконазол,None,601 ₽,https://366.ru/p/rumikoz-kaps-100mg-6-30136/,https://media.366.ru/sys_master/product/he8/h70/8818442207262.jpg
Румикоз капсулы 100 мг 15 шт,"ВАЛЕНТА+, РоссияИтраконазол",Итраконазол,None,1 234 ₽,https://366.ru/p/rumikoz-kaps-100mg-15-30185/,https://media.366.ru/sys_master/product/h0f/hbf/8818441977886.jpg
Формагель гель 15 г,"РЕТИНОИДЫ, РоссияФормальдегид",Формальдегид,None,316 ₽,https://366.ru/p/formagel-gel-d-naruzh-prim-15g-31375/,https://media.366.ru/sys_master/product/hfb/hc5/8816183017502.jpg
Апизартрон мазь 20г,"ЭСПАРМА ГМБХ, ГерманияЯд пчелиный",Яд пчелиный,None,386 ₽,https://366.ru/p/apizartron-maz-d-naruzh-prim-20g-31551/,https://media.366.ru/sys_master/product/h53/hc2/8820066287646.jpg
Пимафуцин крем 30 г,"ЛЕО ФАРМА, ИталияНатамицин",Натамицин,None,572 ₽,https://366.ru/p/pimafucin-krem-d-naruzh-prim-2-30g-31581/,https://media.366.ru/sys_master/product/ha8/h29/8818135531550.jpg
Пимафукорт мазь 15 г,"ЛЕО ФАРМА, ИталияГидрокортизон + Натамицин + Неомицин",Гидрокортизон + Натамицин + Неомицин,None,697 ₽,https://366.ru/p/pimafukort-maz-d-naruzh-prim-15g-31676/,https://media.366.ru/sys_master/product/h55/h88/8816194289694.jpg
Пимафукорт крем 15 г,"ЛЕО ФАРМА, ИталияГидрокортизон + Натамицин + Неомицин",Гидрокортизон + Натамицин + Неомицин,None,762 ₽,https://366.ru/p/pimafukort-krem-d-naruzh-prim-15g-31675/,https://media.366.ru/sys_master/product/h2c/h09/8817596366878.jpg
Солкосерил мазь 5% 20г,"МЕДА ФАРМА, ШвейцарияДепротеинизированный диализат из крови молочных телят",Депротеинизированный диализат из крови молочных телят,None,1 380 ₽,https://366.ru/p/solkoseril-maz-d-naruzh-prim-5-20g-31736/,https://media.366.ru/sys_master/product/h68/hcf/8816195272734.jpg
Солкосерил гель 10% 20г,"МЕДА ФАРМА, ШвейцарияДепротеинизированный диализат из крови молочных телят",Депротеинизированный диализат из крови молочных телят,None,1 392 ₽,https://366.ru/p/solkoseril-gel-d-naruzh-prim-10-20g-31959/,https://media.366.ru/sys_master/product/hcc/h60/8816198090782.jpg
Панавир гель 30 г,"ПАНАФАРМ, РоссияПолисахариды побегов Solanum tuberosum",Полисахариды побегов Solanum tuberosum,None,910 ₽,https://366.ru/p/panavir-gel-d-naruzh-i-mest-prim-30g-32721/,https://media.366.ru/sys_master/product/hcc/h67/8816217784350.jpg
Зинерит порошок 30 мл,"ЛЕО ФАРМА, НидерландыЦинка ацетат + Эритромицин",Цинка ацетат + Эритромицин,None,918 ₽,https://366.ru/p/zinerit-por-d-prigot-rra-30ml-33039/,https://media.366.ru/sys_master/product/hd2/hb8/9456980656158.jpg
Розекс крем 30 г,"ГАЛДЕРМА ЛАБ., ФранцияМетронидазол",Метронидазол,None,786 ₽,https://366.ru/p/rozeks-krem-d-naruzh-prim-30g-32991/,https://media.366.ru/sys_master/product/hb7/hb4/8818116493342.jpg
Термикон крем 1% 15г,"Фармстандарт+, РоссияТербинафин",Тербинафин,None,408 ₽,https://366.ru/p/termikon-krem-d-naruzh-prim-1-15g-33142/,https://media.366.ru/sys_master/product/h03/hf8/8816228433950.jpg
Редецил мазь для наружного применения 35 г,"АКРИХИН, РоссияДиоксометилтетрагидропиримидин + Ретинол",Диоксометилтетрагидропиримидин + Ретинол,None,444 ₽,https://366.ru/p/redecil-maz-d-naruzh-prim-35g-33166/,https://media.366.ru/sys_master/product/h41/hcf/8818466291742.jpg
Диоксидин мазь 5% 30 г,"ВАЛЕНТА+, РоссияГидроксиметилхиноксалиндиоксид",Гидроксиметилхиноксалиндиоксид,None,570 ₽,https://366.ru/p/dioksidin-maz-5-30g-33257/,https://media.366.ru/sys_master/product/hc3/h90/8825752453150.jpg
Пимафуцин таблетки 100 мг 20 шт,"ЛЕО ФАРМА, НидерландыНатамицин",Натамицин,None,817 ₽,https://366.ru/p/pimafucin-tab-p-o-100mg-20-33390/,https://media.366.ru/sys_master/product/hd2/h1a/8816234201118.jpg
"Локоид мазь 0,1% 30 г","ЛЕО ФАРМА, ИталияГидрокортизона 17-бутират",Гидрокортизона 17-бутират,None,305 ₽,https://366.ru/p/lokoid-maz-d-nrauzh-prim-0-1-30g-33627/,https://media.366.ru/sys_master/product/h0a/h96/8818203426846.jpg
"Цинокап аэрозоль 0,2% 58 г","Фармстандарт+, РоссияПиритион цинка",Пиритион цинка,None,1 212 ₽,https://366.ru/p/cinokap-aer-d-nar-prim-0-2-58g-33683/,https://media.366.ru/sys_master/product/h78/h8f/8816243245086.jpg
"Цинокап крем 0,2% 50 г","Фармстандарт+, РоссияПиритион цинка",Пиритион цинка,None,891 ₽,https://366.ru/p/cinokap-krem-d-naruzh-primen-0-2-50g-34055/,https://media.366.ru/sys_master/product/h9b/h0c/8816266412062.jpg
Флуконазол капсулы 150 мг 2 шт,"ВЕРТЕКС, РоссияФлуконазол",Флуконазол,None,58 ₽,https://366.ru/p/flukonazolverte-kaps-150mg-2-34090/,https://media.366.ru/sys_master/product/h9b/ha0/8816267886622.jpg
Тербинафин Верте крем 1% 30 г,"ВЕРТЕКС, РоссияТербинафин",Тербинафин,None,302 ₽,https://366.ru/p/terbinafin-krem-d-naruzh-prim-1-30g-34091/,https://media.366.ru/sys_master/product/ha0/h1a/8816268247070.jpg
Пантенол Фармстандарт аэрозоль 5% 58 г,"Фармстандарт+, РоссияДекспантенол",Декспантенол,None,289 ₽,https://366.ru/p/pantenol-farmstandart-aer-d-nar-pr5-58g-34167/,https://media.366.ru/sys_master/product/h78/hf6/8818543132702.jpg
Д-пантенол Новатенол крем 5% 50 г,"ЭГИС, ХорватияДекспантенол",Декспантенол,None,647 ₽,https://366.ru/p/dpantenol-krem-d-naruzh-prim-5-50g-34207/,https://media.366.ru/sys_master/product/h94/h79/9935817867294.jpg
Скин-кап аэрозоль 35 г,"ИНВАР, ИспанияПиритион цинка",Пиритион цинка,None,2 766 ₽,https://366.ru/p/skinkap-aer-35g-34289/,https://media.366.ru/sys_master/product/hf7/h81/8816274997278.jpg
Д-пантенол Новатенол мазь 5% 50 г,"ЭГИС, ХорватияДекспантенол",Декспантенол,None,656 ₽,https://366.ru/p/dpantenol-maz-d-naruzh-prim-5-50g-34374/,https://media.366.ru/sys_master/product/h3b/ha0/9935818588190.jpg
Акнекутан капсулы 8 мг 30 шт,"ЯДРАН, ХорватияИзотретиноин",Изотретиноин,None,2 113 ₽,https://366.ru/p/aknekutan-kaps-8mg-30-34423/,https://media.366.ru/sys_master/product/h95/h48/9024757432350.jpg
Акнекутан капсулы 16 мг 30 шт,"ЯДРАН, ХорватияИзотретиноин",Изотретиноин,None,2 772 ₽,https://366.ru/p/aknekutan-kaps-16mg-30-34424/,https://media.366.ru/sys_master/product/h3d/h6f/9024756711454.jpg
Акридерм ГК мазь 15 г,"АКРИХИН, РоссияБетаметазон + Гентамицин + Клотримазол",Бетаметазон + Гентамицин + Клотримазол,None,633 ₽,https://366.ru/p/akriderm-gk-maz-d-naruzh-prim-15g-34489/,https://media.366.ru/sys_master/product/he5/h0a/9648426254366.jpg
Скинорен гель 15% 15 г,"БАЙЕР, ИталияАзелаиновая кислота",Азелаиновая кислота,None,940 ₽,https://366.ru/p/skinoren-gel-d-naruzh-prim-15-15g-34530/,https://media.366.ru/sys_master/product/hef/hd6/8816289054750.jpg
Клотримазол раствор 1% 15 мл,"АКРИХИН, ПольшаКлотримазол",Клотримазол,None,437 ₽,https://366.ru/p/klotrimazol-rr-1-15ml-34802/,https://media.366.ru/sys_master/product/h89/h66/9648321986590.jpg
Акридерм Гента мазь 30 г,"АКРИХИН, РоссияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,471 ₽,https://366.ru/p/akriderm-genta-maz-d-naruzh-prim-30g-34831/,https://media.366.ru/sys_master/product/h24/hdc/9648424419358.jpg
Дермазин крем 1% 50 г,"САНДОЗ, ГерманияСульфадиазин",Сульфадиазин,None,354 ₽,https://366.ru/p/dermazin-krem-d-naruzh-prim-1-50g-35057/,https://media.366.ru/sys_master/product/hc2/h98/8825828933662.jpg
"Протопик мазь 0,1% 30 г","ЛЕО ФАРМА, ИрландияТакролимус",Такролимус,None,1 658 ₽,https://366.ru/p/protopik-maz-d-nar-prim-0-1-30g-35108/,https://media.366.ru/sys_master/product/he7/hfb/8816330899486.jpg
Клиндовит гель 1% 30 г,"АКРИХИН, РоссияКлиндамицин",Клиндамицин,None,535 ₽,https://366.ru/p/klindovit-gel-d-naruzh-prim-1-30g-35138/,https://media.366.ru/sys_master/product/h88/hb8/9736956280862.jpg
"Бетадерм мазь 0,05% + 0,1% 15 г","ВАЛЕАНТ, ПольшаБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,329 ₽,https://366.ru/p/betaderm-maz-d-naruzh-prim-15g-35265/,https://media.366.ru/sys_master/product/hd7/h31/8818208702494.jpg
Ирунин таблетки вагинальные 200 мг 10 шт,"ВЕРОФАРМ, РоссияИтраконазол",Итраконазол,None,541 ₽,https://366.ru/p/irunin-tab-vagin-200mg-10-35289/,https://media.366.ru/sys_master/product/h29/hea/8818296782878.jpg
Итраконазол капсулы 15 шт,"БИОКОМ, РоссияИтраконазол",Итраконазол,None,652 ₽,https://366.ru/p/itrakonazol-kaps-100mg-14-35694/,https://media.366.ru/sys_master/product/hda/h3f/8825879822366.jpg
"Кловейт крем для наружного применения 0,05% 25г","ВАЛЕАНТ, ПольшаКлобетазол",Клобетазол,None,535 ₽,https://366.ru/p/klovejt-krem-d-naruzh-prim-0-05-25g-35709/,https://media.366.ru/sys_master/product/h3b/h6f/8818497716254.jpg
Ацикловир крем 5 г,"Белупо Лтд., ХорватияАцикловир",Ацикловир,None,67 ₽,https://366.ru/p/aciklovir-belupo-krem-d-naruzh-prim-5-5g-35759/,https://media.366.ru/sys_master/product/h47/h95/8816354066462.jpg
Белосалик лосьон раствор для наружного применения 100 мл,"Белупо Лтд., ХорватияБетаметазон + Салициловая кислота",Бетаметазон + Салициловая кислота,None,911 ₽,https://366.ru/p/belosalik-loson-100ml-35761/,https://media.366.ru/sys_master/product/hce/h20/8816354557982.jpg
Ацикловир Белупо крем 5 % 10 г,"Белупо Лтд., ХорватияАцикловир",Ацикловир,None,72 ₽,https://366.ru/p/aciklovir-belupo-krem-d-naruzh-pr-5-10g-35804/,https://media.366.ru/sys_master/product/hca/hea/8816355409950.jpg
Флуконазол капсулы 50 мг 7 шт,"ТЕВА, ВенгрияФлуконазол",Флуконазол,None,323 ₽,https://366.ru/p/flukonazolteva-kaps-50mg-7-36173/,https://media.366.ru/sys_master/product/h3a/hcb/8816368156702.jpg
Флуконазол капсулы 150 мг 1 шт,"ТЕВА, ВенгрияФлуконазол",Флуконазол,None,212 ₽,https://366.ru/p/flukonazolteva-kaps-150mg-1-36172/,https://media.366.ru/sys_master/product/he3/he7/8825890832414.jpg
Тербинафин таблетки 250 мг 14 шт,"ТЕВА, ИзраильТербинафин",Тербинафин,None,577 ₽,https://366.ru/p/terbinafinteva-tab-250mg-14-36182/,https://media.366.ru/sys_master/product/ha9/h47/8818093326366.jpg
Кандид порошок 10 мг 30 г,"Glenmark Pharmaceuticals, ИндияКлотримазол",Клотримазол,None,517 ₽,https://366.ru/p/kandid-por-d-nar-prim-10mg-g-30g-36643/,https://media.366.ru/sys_master/product/h32/hb5/8825899581470.jpg
Клензит-С гель наружный 30 г,"Glenmark Pharmaceuticals, ИндияАдапален + Клиндамицин",Адапален + Клиндамицин,None,1 202 ₽,https://366.ru/p/klenzits-gel-d-naruzh-prim-30g-36645/,https://media.366.ru/sys_master/product/h52/h6b/9053917741086.jpg
Кандидерм крем 15 г,"Glenmark Pharmaceuticals, ИндияБеклометазон + Гентамицин + Клотримазол",Беклометазон + Гентамицин + Клотримазол,None,684 ₽,https://366.ru/p/kandiderm-krem-d-naruzh-prim-15g-36669/,https://media.366.ru/sys_master/product/h19/h94/8818121998366.jpg
"Лоцерил лак 5% 2,5 мл","ГАЛДЕРМА ЛАБ., ФранцияАморолфин",Аморолфин,None,1 182 ₽,https://366.ru/p/loceril-lak-5-2-5ml-36824/,https://media.366.ru/sys_master/product/h9f/h0c/9765111496734.png
Акридерм Гента мазь 15 г,"АКРИХИН, РоссияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,339 ₽,https://366.ru/p/akriderm-genta-maz-d-naruzh-prim-15g-37216/,https://media.366.ru/sys_master/product/h2d/he6/9648423960606.jpg
Супироцин мазь 2% 15 г,"Glenmark Pharmaceuticals, ИндияМупироцин",Мупироцин,None,695 ₽,https://366.ru/p/supirocin-maz-d-mest-i-naruzh-prim-215g-37259/,https://media.366.ru/sys_master/product/h46/hc4/8818653233182.jpg
"Клензит гель наружный 0,1% 30 г","Glenmark Pharmaceuticals, ИндияАдапален",Адапален,None,858 ₽,https://366.ru/p/klenzit-gel-d-naruzh-prim-0-1-30g-37416/,https://media.366.ru/sys_master/product/h72/h9c/9053916889118.jpg
Момат мазь 15 г,"Glenmark Pharmaceuticals, ИндияМометазон",Мометазон,None,252 ₽,https://366.ru/p/momat-maz-d-naruzh-prim-0-1-15g-37417/,https://media.366.ru/sys_master/product/h5c/h1d/8825947652126.jpg
"Пауэркорт крем 0,05% 15г","Glenmark Pharmaceuticals, ИндияКлобетазол",Клобетазол,None,595 ₽,https://366.ru/p/pauerkort-krem-d-naruzh-prim-0-05-15g-37418/,https://media.366.ru/sys_master/product/h34/h35/8818636718110.jpg
Дифлюкан капсулы 150мг N4,"Пфайзер+, ФранцияФлуконазол",Флуконазол,None,1 476 ₽,https://366.ru/p/difljukan-kaps-150mg-4-37443/,https://media.366.ru/sys_master/product/h92/he8/9326300299294.jpg
Облепиховое масло 100мл,"КАМЕЛИЯ НПП, РоссияОблепихи масло",Облепихи масло,None,508 ₽,https://366.ru/p/oblepikhovoe-maslo-fl-100ml-37445/,https://media.366.ru/sys_master/product/hdd/h87/8818801704990.jpg
"Цинокап крем 0,2% 25г","Фармстандарт+, РоссияПиритион цинка",Пиритион цинка,None,534 ₽,https://366.ru/p/cinokap-krem-d-naruzh-primen-0-2-25g-37729/,https://media.366.ru/sys_master/product/hd1/hd0/8816419045406.jpg
"Солкодерм раствор наружный ампулы 0,2 мл 1 шт","МЕДА ФАРМА, ШвейцарияАзотная кислота + Уксусная кислота + Щавелевой кислоты дигидрат + Молочная кислота + Меди нитрата тригидрат",Азотная кислота + Уксусная кислота + Щавелевой кислоты дигидрат + Молочная кислота + Меди нитрата тригидрат,None,1 772 ₽,https://366.ru/p/solkoderm-rr-d-naruzh-prim-0-2ml-1-38125/,https://media.366.ru/sys_master/product/h27/h80/8816434741278.jpg
"Локоид крем липокрем 0,1% 30 г","ЛЕО ФАРМА, ИталияГидрокортизона 17-бутират",Гидрокортизона 17-бутират,None,333 ₽,https://366.ru/p/lokoid-lipokrem-krem-d-nar-prim-0-1-30g-38284/,https://media.366.ru/sys_master/product/h86/hf3/8817702633502.jpg
Зеркалин раствор 10 мг/мл 30 мл,"ЯДРАН, ХорватияКлиндамицин",Клиндамицин,None,545 ₽,https://366.ru/p/zerkalin-rr-d-naruzh-prim-10mg-ml-30ml-38376/,https://media.366.ru/sys_master/product/h06/hf1/9839016640542.png
"Гидрокортизон мазь глазная 0,5% 5 г","ТАТХИМФАРМПРЕПАРАТЫ, РоссияГидрокортизон",Гидрокортизон,None,44 ₽,https://366.ru/p/gidrokortizon-gl-maz-0-5-5g-38480/,https://media.366.ru/sys_master/product/h27/h4c/8846658633758.jpg
Белосалик мазь 40 г,"Белупо Лтд., ХорватияБетаметазон + Салициловая кислота",Бетаметазон + Салициловая кислота,None,652 ₽,https://366.ru/p/belosalik-maz-d-naruzh-prim-40g-38753/,https://media.366.ru/sys_master/product/h62/h1a/8817716232222.jpg
Белогент крем 40 г,"Белупо Лтд., ХорватияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,618 ₽,https://366.ru/p/belogent-krem-d-naruzh-prim-40g-38750/,https://media.366.ru/sys_master/product/hd5/h2e/8826046906398.jpg
Белосалик лосьон с насадкой-распылителем 100 мл,"Белупо Лтд., ХорватияБетаметазон + Салициловая кислота",Бетаметазон + Салициловая кислота,None,950 ₽,https://366.ru/p/belosalik-loson-sprej-s-nasadrasp100ml-38755/,https://media.366.ru/sys_master/product/h4e/h3c/8816461545502.jpg
Белогент мазь 40 г,"Белупо Лтд., ХорватияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,634 ₽,https://366.ru/p/belogent-maz-d-naruzh-prim-40g-38751/,https://media.366.ru/sys_master/product/h3e/ha7/8959241551902.jpg
Белосалик лосьон с насадкой-распылителем 50 мл,"Белупо Лтд., ХорватияБетаметазон + Салициловая кислота",Бетаметазон + Салициловая кислота,None,672 ₽,https://366.ru/p/belosalik-loson-sprej-s-nasadrasp50ml-38754/,https://media.366.ru/sys_master/product/ha9/h7b/8816461053982.jpg
Ксамиол гель для наружного применения 15 г,"ЛЕО ФАРМА, ДанияБетаметазон + Кальципотриол",Бетаметазон + Кальципотриол,None,1 421 ₽,https://366.ru/p/ksamiol-gel-d-naruzh-prim-15g-38808/,https://media.366.ru/sys_master/product/h4c/hca/8859428421662.jpg
Белодерм крем 40 г,"Белупо Лтд., ХорватияБетаметазон",Бетаметазон,None,301 ₽,https://366.ru/p/beloderm-krem-d-naruzh-prim-0-05-40g-38813/,https://media.366.ru/sys_master/product/h30/hb0/8826048479262.jpg
Белосалик лосьон с насадкой-распылителем 20 мл,"Белупо Лтд., ХорватияБетаметазон + Салициловая кислота",Бетаметазон + Салициловая кислота,None,459 ₽,https://366.ru/p/belosalik-loson-sprej-s-nasadrasp20ml-38815/,https://media.366.ru/sys_master/product/hba/h61/8816464232478.jpg
Ксамиол гель для наружного применения 30 г,"ЛЕО ФАРМА, ДанияКальципотриол",Кальципотриол,None,2 091 ₽,https://366.ru/p/ksamiol-gel-d-naruzh-prim-30g-38809/,https://media.366.ru/sys_master/product/h56/hd4/8816463872030.jpg
Белодерм мазь 40 г,"Белупо Лтд., ХорватияБетаметазон",Бетаметазон,None,301 ₽,https://366.ru/p/beloderm-maz-d-naruzh-prim-0-05-40g-38814/,https://media.366.ru/sys_master/product/hf4/hfa/8826048970782.jpg
Леккер-Брилл. зелен.раствор 1% 5мл /карандаш,"АММА, Россия",None,None,114 ₽,https://366.ru/p/lekkerbrill-zelen-rr-1-5ml-karandash-38867/,https://media.366.ru/sys_master/product/h39/h87/8818478448670.jpg
Термикон спрей 1% 15 г,"Фармстандарт+, РоссияТербинафин",Тербинафин,None,443 ₽,https://366.ru/p/termikon-sprej-d-naruzh-prim-1-15g-39633/,https://media.366.ru/sys_master/images/h02/h51/9973057617950.jpg
Азелик гель 15% 5 г,"АКРИХИН, РоссияАзелаиновая кислота",Азелаиновая кислота,None,462 ₽,https://366.ru/p/azelik-gel-d-naruzh-prim-15-5g-39795/,https://media.366.ru/sys_master/product/h38/hfd/9648430841886.jpg
Азелик гель 15% 30 г,"АКРИХИН, РоссияАзелаиновая кислота",Азелаиновая кислота,None,832 ₽,https://366.ru/p/azelik-gel-d-naruzh-prim-15-30g-39796/,https://media.366.ru/sys_master/product/h52/hfc/9736957329438.jpg
Бепантен плюс крем 5% 100 г,"БАЙЕР, ГерманияДекспантенол + Хлоргексидин",Декспантенол + Хлоргексидин,None,1 069 ₽,https://366.ru/p/bepanten-pljus-krem-d-naruzh-prim-100g-40082/,https://media.366.ru/sys_master/product/hf0/h47/9190446923806.png
Акридерм мазь 30 г,"АКРИХИН, РоссияБетаметазон",Бетаметазон,None,136 ₽,https://366.ru/p/akriderm-maz-d-naruzh-prim-0-05-30g-40592/,https://media.366.ru/sys_master/product/hde/h95/8816544874526.jpg
"Акридерм крем для наружного применения 0,05% 30 г","АКРИХИН, РоссияБетаметазон",Бетаметазон,None,187 ₽,https://366.ru/p/akriderm-krem-d-naruzh-prim-0-05-30g-40589/,https://media.366.ru/sys_master/product/h62/hfc/8817753489438.jpg
"Акридерм крем для наружного применения 0,05% 15 г","АКРИХИН, РоссияБетаметазон",Бетаметазон,None,132 ₽,https://366.ru/p/akriderm-krem-d-naruzh-prim-0-05-15g-40588/,https://media.366.ru/sys_master/product/h30/hca/8816543399966.jpg
Экзодерил крем 1% 30 г,"САНДОЗ, АвстрияНафтифин",Нафтифин,None,969 ₽,https://366.ru/p/ekzoderil-krem-d-naruzh-prim-1-30g-40577/,https://media.366.ru/sys_master/product/h8b/h40/8816542908446.jpg
Акридерм мазь для наружного применения 15 г,"АКРИХИН, РоссияГентамицин",Гентамицин,None,108 ₽,https://366.ru/p/akriderm-maz-d-naruzh-prim-0-05-15g-40591/,https://media.366.ru/sys_master/product/h38/h20/8816544383006.jpg
Термикон таблетки 250 мг 28 шт,"Фармстандарт+, РоссияТербинафин",Тербинафин,None,1 055 ₽,https://366.ru/p/termikon-tab-250mg-28-40628/,https://media.366.ru/sys_master/product/hb6/h3e/9604837605406.jpg
Микозан набор для удаления грибка ногтевой пластины,"ИНВАР, Нидерланды",None,None,1 382 ₽,https://366.ru/p/mikozan-nabor-d-udal-grib-porazh-s-nogt5g-40840/,https://media.366.ru/sys_master/product/hb7/h63/8816570335262.jpg
