Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Офлоксацин-Озон таблетки 400 мг 10 шт,"Озон, РоссияОфлоксацин",Офлоксацин,None,57 ₽,https://366.ru/p/ofloksacin-ozon-tab-p-pl-ob-400mg-10-55049/,https://media.366.ru/sys_master/product/hdd/hf4/9336683298846.jpg
Левофлоксацин таблетки 500 мг 10 шт,"Рафарма, РоссияЛевофлоксацин",Левофлоксацин,None,804 ₽,https://366.ru/p/levofloksacin-tabl-p-pl-ob-500mg-10-205273/,https://media.366.ru/sys_master/product/hc3/h51/9316482875422.jpg
Метформин таблетки 850 мг 60 шт,"Рафарма, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,270 ₽,https://366.ru/p/metformin-tabl-p-pl-ob-850mg-60-205276/,https://media.366.ru/sys_master/product/hac/he2/9316483792926.jpg
Меронем порошок для приготовления раствора для внутривенного введения флаконы 10 шт,"AstraZeneca, ИталияМеропенем",Меропенем,None,8 642 ₽,https://366.ru/p/meronem-por-d-prig-r-ra-v-v-1g-10-21598/,https://media.366.ru/sys_master/product/he6/h8c/9264432906270.jpg
Сульгин Авексима таблетки 500 мг 20 шт,"ИРБИТСКИЙ ХФЗ, Россия",None,None,176 ₽,https://366.ru/p/sulgin-aveksima-tab-500mg-20-57873/,https://media.366.ru/sys_master/product/h8c/haa/9336684281886.jpg
Левофлоксацин таблетки 500 мг 10 шт,Левофлоксацин,Левофлоксацин,None,516 ₽,https://366.ru/p/levofloksacin-tab-p-pl-ob-500mg-10-205511/,https://media.366.ru/sys_master/product/h44/h19/9346075721758.jpg
Кларитромицин таблетки 10 шт 250 мг,"Рафарма, РоссияКларитромицин",Кларитромицин,None,154 ₽,https://366.ru/p/klaritromicin-tabl-p-pl-ob-250mg-10-205270/,https://media.366.ru/sys_master/product/hfc/hd4/9388446416926.jpg
Цефтриаксон порошок для приготовления инфузий флакон 1 г 1 шт,РоссияЦефтриаксон,Цефтриаксон,None,51 ₽,https://366.ru/p/ceftriakson-por-d-in-flakon-1g-1-205011/,https://media.366.ru/sys_master/product/h14/h32/9296466346014.jpg
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг+57 мг/5 мл 70 мл,"GlaxoSmith Kline Healthcare, ВеликобританияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,285 ₽,https://366.ru/p/augmentin-por-400mg-57mg-5ml-70ml-23324/,https://media.366.ru/sys_master/product/h15/h2e/9639136264222.jpg
Сульфасалазин таблетки 500 мг 50 шт,"Озон, РоссияСульфасалазин",Сульфасалазин,None,406 ₽,https://366.ru/p/sulfasalazin-tabl-p-pl-ob-500mg-50-205046/,https://media.366.ru/sys_master/product/h89/h9c/9316455153694.jpg
Орнидазол таблетки 500 мг 10 шт,"Озон, РоссияОрнидазол",Орнидазол,None,344 ₽,https://366.ru/p/ornidazol-tabl-p-o-500mg-n10-205087/,https://media.366.ru/sys_master/product/h4d/h14/9316463411230.jpg
Ципрофлоксацин таблетки 500 мг 10 шт,"Рафарма, РоссияЦипрофлоксацин",Ципрофлоксацин,None,82 ₽,https://366.ru/p/ciprofloksacin-tabl-p-pl-ob-500mg10-205281/,https://media.366.ru/sys_master/product/h93/he5/9316484710430.jpg
Меропенем пор.д/пр.р-ра в/в 1г 30мл фл№1,"КРАСФАРМА, Россия",None,None,647 ₽,https://366.ru/p/meropenem-por-d-pr-r-ra-v-v-1g-30ml-fl1-39798/,https://media.366.ru/sys_master/product/h9f/hd9/9316551688222.jpg
Азитромицин таблетки 500 мг 3 шт,"Фармстандарт+, РоссияАзитромицин",Азитромицин,None,137 ₽,https://366.ru/p/azitromicin-tab-p-pl-ob-500mg-3-187384/,https://media.366.ru/sys_master/product/h42/h04/9492336738334.jpg
Кларитромицин таблетки 500 мг 14 шт,"Рафарма, РоссияКларитромицин",Кларитромицин,None,329 ₽,https://366.ru/p/klaritromicin-tabl-p-pl-ob-500mg-14-205267/,https://media.366.ru/sys_master/product/hbb/h4b/9316481040414.jpg
Азитромицин таблетки 500 мг 3 шт,"Озон, РоссияАзитромицин",Азитромицин,None,269 ₽,https://366.ru/p/azitromicin-tab-p-p-o-500mg-3-209318/,https://media.366.ru/sys_master/product/hc9/hab/9899439128606.jpg
Левофлоксацин таблетки покрытые пленочной оболочкой 250 мг 10 шт,"Озон, РоссияЛевофлоксацин",Левофлоксацин,None,512 ₽,https://366.ru/p/levofloksacin-tabl-p-pl-ob-250mg-n10-300154/,https://media.366.ru/sys_master/product/h70/hb2/9991291240478.jpg
Леволет Р таблетки 750 мг 10 шт,"Dr. Organic, ИндияЛевофлоксацин",Левофлоксацин,None,585 ₽,https://366.ru/p/levolet-r-tab-p-pl-ob-750mg-10-191913/,https://media.366.ru/sys_master/product/h60/h95/9396428013598.jpg
Моксифлоксацин Канон таблетки 400 мг 5 шт,"Озон, РоссияМоксифлоксацин",Моксифлоксацин,None,515 ₽,https://366.ru/p/moksifloksacin-tabl-p-p-o-400mg-5-208691/,https://media.366.ru/sys_master/product/hcc/h9c/9932592513054.jpg
Цефотаксим порошок 1 г 1 шт,"КРАСФАРМА, РоссияЦефотаксим",Цефотаксим,None,38 ₽,https://366.ru/p/cefotaksim-por-d-pr-rra-v-v-v-m-1g-fl1-11082/,https://media.366.ru/sys_master/product/h01/h48/9932022841374.jpg
Кларитромицин-Акрихин таблетки 500 мг 10 шт,РоссияКларитромицин,Кларитромицин,None,272 ₽,https://366.ru/p/klaritromicinakrikhin-tabl-p-p-o500mg10-209926/,https://media.366.ru/sys_master/product/hc7/hdc/10099702792222.jpg
ЗА-Левофлоксацин таблетки 500 мг 10 шт,Россия,None,None,833 ₽,https://366.ru/p/zalevofloksacin-tabl-p-o-500mg-n10-192053/,
Арлет таблетки 1000 мг 14 шт,,None,None,440 ₽,https://366.ru/p/arlet-tab-p-pl-ob-875mg-125mg-14-40804/,https://media.366.ru/sys_master/product/hc2/h98/9199210463262.jpg
Амикацин порошок 1 г 1 шт,"КРАСФАРМА, РоссияАмикацин",Амикацин,None,77 ₽,https://366.ru/p/amikacin-por-d-pr-rr-d-v-v-m-vved-1g1-208445/,https://media.366.ru/sys_master/product/h5c/h67/9932591595550.jpg
Фурагин таблетки 50 мг 30 шт,"ОЛАЙНФАРМ, ЛатвияФуразидин",Фуразидин,None,371 ₽,https://366.ru/p/furagin-tabl-50mg-30-210953/,https://media.366.ru/sys_master/product/hda/h40/9899444633630.jpg
Азитромицин Верте таблетки покрытые оболочкой 125мг N6,"ВЕРТЕКС, РоссияАзитромицин",Азитромицин,None,264 ₽,https://366.ru/p/azitromicinverte-tab-p-pl-ob-125-mg-6-44276/,https://media.366.ru/sys_master/product/h88/h89/8817851793438.jpg
Цефепим порошок 1 г 1 шт,"КРАСФАРМА, РоссияЦефепим",Цефепим,None,226 ₽,https://366.ru/p/cefepim-por-d-pr-rr-d-v-v-v-m1g1stac-207700/,https://media.366.ru/sys_master/product/h7a/hf5/9932589301790.jpg
"Натрия хлорид раствор для инфузий флакон 0,9 % 250 мл","ФАРМАСИНТЕЗ, Россия",None,None,37 ₽,https://366.ru/p/ssgnatrija-khlorid-rr-d-inf-flak-0-9-187082/,https://media.366.ru/sys_master/product/h8a/h5e/9918062034974.jpg
"Натрия хлорид буфус раствор для инъекций 0,9 % 5 мл 10 шт","ОБНОВЛЕНИЕ ПФК, РоссияНатрия хлорид",Натрия хлорид,None,119 ₽,https://366.ru/p/natrija-khlorid-d-in-0-9-5ml-10-bufus-55057/,https://media.366.ru/sys_master/product/h62/hf8/9918065704990.jpg
Цефотаксим порошок 1 г флакон,"БЕЛМЕДПРЕПАРАТЫ, Беларусь",None,None,"26,50 ₽",https://366.ru/p/cefotaksim-por-d-pr-rra-v-v-m1gf1-206408/,https://media.366.ru/sys_master/product/h6b/h11/9487298330654.jpg
Бетаклав таблетки 1000 мг 14 шт,"KRKA, Словения",None,None,467 ₽,https://366.ru/p/betaklav-tabl-p-pl-ob-1000mg-14-207925/,https://media.366.ru/sys_master/product/h30/h61/9500642017310.jpg
Ципрофлоксацин Озон таблетки 500 мл 10 шт,"Алвилс, РоссияЦипрофлоксацин",Ципрофлоксацин,None,43 ₽,https://366.ru/p/ciprofloksacinozon-tab-p-p-o-500mg-10-31606/,https://media.366.ru/sys_master/product/hea/h96/9932604669982.jpg
Симофлокс (моксифлоксацин) таблетки 400 мг 5 шт,"КОРАЛ МЕД, РоссияМоксифлоксацина гидрохлорид",Моксифлоксацина гидрохлорид,None,590 ₽,https://366.ru/p/simofloks-moksifloksacin-tabl-p-pl-ob-400mg-n5-300752/,https://media.366.ru/sys_master/product/he4/h54/10106671988766.jpg
Левофлоксацин раствор 5 мг/мл 100 мл 1 шт,"КРАСФАРМА, РоссияЛевофлоксацин",Левофлоксацин,None,416 ₽,https://366.ru/p/levofloksacin-rr-d-inf-5-mg-ml-100ml-1-209043/,https://media.366.ru/sys_master/product/h89/h4a/9932596641822.jpg
Цефтриаксон порошок флакон 2 г 1 шт,"СИНТЕЗ АКО, РоссияЦефтриаксон",Цефтриаксон,None,93 ₽,https://366.ru/p/ceftriakson-por-d-in-flak-2g-1-207208/,https://media.366.ru/sys_master/product/h83/h08/9439460982814.jpg
"Амоксициллин + клавулановая кислота таблетки 250 мг/62,5 мг 14 шт","Фармстандарт+, РоссияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,244 ₽,https://366.ru/p/amoksicillin-kl-k-ek-t-d-250mg-62-5mg14-207125/,https://media.366.ru/sys_master/product/h1c/h50/9429255684126.jpg
Моксифлоксацин Канон таблетки 400 мг 3 шт,"КАНОНФАРМА ПРОДАКШН, РоссияМоксифлоксацин",Моксифлоксацин,None,546 ₽,https://366.ru/p/moksifloksacin-kanon-tab-pl-ob-400mg-5-54337/,https://media.366.ru/sys_master/product/h5c/hbc/9932613386270.jpg
Юнидокс солютаб 100 мг 20 шт,"АСТЕЛЛАС ФАРМА, РоссияДоксициклин",Доксициклин,None,640 ₽,https://366.ru/p/junidoks-soljutab-100mg-20-tab-300213/,https://media.366.ru/sys_master/product/h5f/hd3/10035078856734.jpg
Амоксициллин Диспертаб таблетки 1000 мг 20 шт,"АВВА РУС, РоссияАмоксициллина тригидрат",Амоксициллина тригидрат,None,428 ₽,https://366.ru/p/amoksicillin-dispertab-tabl-disperg-1000mg-n20-300293/,https://media.366.ru/sys_master/product/h8c/h33/10062808252446.jpg
"Амоксициллин + клавулановая кислота таблетки 125 мг/31,25 мг 14 шт","Фармстандарт+, РоссияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,120 ₽,https://366.ru/p/amoksicillin-kl-k-ek-t-d125mg-31-25mg14-207126/,https://media.366.ru/sys_master/product/h1b/haf/9492642267166.jpg
Амоксициллин 500 мл таблетки 10 шт,"Барнаульский з-д медпрепаратов, РоссияАмоксициллин",Амоксициллин,None,40 ₽,https://366.ru/p/amoksicillin-tab-500mg-10-18058/,https://media.366.ru/sys_master/product/h82/h1e/9932023758878.jpg
Амоксициллин Экспресс таблетки 500 мг 20 шт,"Фармстандарт+, РоссияАмоксициллин",Амоксициллин,None,331 ₽,https://366.ru/p/amoksicillin-ekspress-tabl-dis-500mg-20-207204/,https://media.366.ru/sys_master/product/hb5/h43/10025266905118.jpg
Амоксициллин 250 мл таблетки 20 шт,"АВВА РУС, РоссияАмоксициллин",Амоксициллин,None,125 ₽,https://366.ru/p/amoksicillin-tabl-250mg-20-208823/,https://media.366.ru/sys_master/product/h54/hd0/9932592971806.jpg
Левофлоксацин таблетки покрытые пленочной оболочкой 250 мг 10 шт,"Озон, РоссияЛевофлоксацин",Левофлоксацин,None,512 ₽,https://366.ru/p/levofloksacin-tabl-p-pl-ob-250mg-n10-300154/,https://media.366.ru/sys_master/product/h70/hb2/9991291240478.jpg
Доксициклин Солюшн Таблетс таблетки диспергируемые 100 мг 10 шт,"Озон, Россия",None,None,304 ₽,https://366.ru/p/doksiciklin-soljushn-tabl-disperg-100mg-n10-300152/,https://media.366.ru/sys_master/product/ha6/h94/9991290322974.jpg
Амоксициллин Диспертаб таблетки 125 мг 20 шт,"АВВА РУС, РоссияАмоксициллина тригидрат",Амоксициллина тригидрат,None,204 ₽,https://366.ru/p/amoksicillin-dispertab-tabl-disperg-125mg-n20-300294/,https://media.366.ru/sys_master/product/h97/hdf/10062808711198.jpg
Левофлоксацин таблетки 500 мг 5 шт,"АВВА РУС, РоссияЛевофлоксацин",Левофлоксацин,None,510 ₽,https://366.ru/p/levofloksacin-tab-p-pl-ob-500mg-5-63134/,https://media.366.ru/sys_master/product/h61/hd0/8819950780446.jpg
Амоксициллин Экспресс таблетки 125 мг 20 шт,"Фармстандарт+, РоссияАмоксициллин",Амоксициллин,None,114 ₽,https://366.ru/p/amoksicillin-ekspress-tabl-dis-125mg-20-207206/,https://media.366.ru/sys_master/product/h18/hd7/9439460065310.jpg
Амоксициллин таблетки 250 мг 20 шт,"ОБОЛЕНСКОЕ ФП, РоссияАмоксициллина тригидрат",Амоксициллина тригидрат,None,139 ₽,https://366.ru/p/amoksicillin-tabl-250mg-n20-300297/,https://media.366.ru/sys_master/product/h16/haf/10062810087454.jpg
Норфлоксацин таблетки 400 мг 10 шт,"Озон, РоссияНорфлоксацин",Норфлоксацин,None,231 ₽,https://366.ru/p/norfloksacin-tabl-p-p-o-400mg-10-210506/,https://media.366.ru/sys_master/product/h49/h65/9932601458718.jpg
Авелокс таблетки 400 мг 5 шт,"БАЙЕР, Германия",None,None,615 ₽,https://366.ru/p/aveloks-tab-p-o-400mg-5-1317/,https://media.366.ru/sys_master/product/h2d/hc2/9701510774814.jpg
Рибавирин капсулы 200мг N60,"ВЕРТЕКС, РоссияРибавирин",Рибавирин,None,644 ₽,https://366.ru/p/ribavirin-kaps-200mg-60-36999/,https://media.366.ru/sys_master/product/h23/hf8/8825909968926.jpg
Орцепол ВМ таблетки 500 мг + 500 мг 10 шт,"Трокас Фарма+, Великобритания",None,None,865 ₽,https://366.ru/p/orcepol-vm-tabl-p-p-o-500-mg-500mg-n10-211160/,https://media.366.ru/sys_master/product/h2c/h46/9826815934494.jpg
Эколевид таблетки покрытые оболочкой 500мг N5,"АВВА РУС, РоссияЛевофлоксацин",Левофлоксацин,None,427 ₽,https://366.ru/p/ekolevid-tab-p-pl-ob-500mg-5-39664/,https://media.366.ru/sys_master/product/h90/h55/8819755614238.jpg
Леволет Р таблетки 750 мг 10 шт,"Dr. Organic, ИндияЛевофлоксацин",Левофлоксацин,None,585 ₽,https://366.ru/p/levolet-r-tab-p-pl-ob-750mg-10-191913/,https://media.366.ru/sys_master/product/h60/h95/9396428013598.jpg
Моксифлоксацин Канон таблетки 400 мг 5 шт,"Озон, РоссияМоксифлоксацин",Моксифлоксацин,None,515 ₽,https://366.ru/p/moksifloksacin-tabl-p-p-o-400mg-5-208691/,https://media.366.ru/sys_master/product/hcc/h9c/9932592513054.jpg
Цефотаксим порошок 1 г 1 шт,"КРАСФАРМА, РоссияЦефотаксим",Цефотаксим,None,38 ₽,https://366.ru/p/cefotaksim-por-d-pr-rra-v-v-v-m-1g-fl1-11082/,https://media.366.ru/sys_master/product/h01/h48/9932022841374.jpg
Кларитромицин-Акрихин таблетки 500 мг 10 шт,РоссияКларитромицин,Кларитромицин,None,272 ₽,https://366.ru/p/klaritromicinakrikhin-tabl-p-p-o500mg10-209926/,https://media.366.ru/sys_master/product/hc7/hdc/10099702792222.jpg
ЗА-Левофлоксацин таблетки 500 мг 10 шт,Россия,None,None,833 ₽,https://366.ru/p/zalevofloksacin-tabl-p-o-500mg-n10-192053/,
Кларитромицин таблетки 500 мг 7 шт,"Фармстандарт+, РоссияКларитромицин",Кларитромицин,None,309 ₽,https://366.ru/p/klaritromicin-tabl-p-o-prolong-500mg-7-207207/,https://media.366.ru/sys_master/product/h8a/h85/10025267822622.jpg
Амоксициллин Экспресс таблетки 1000 мг 20 шт,"Фармстандарт+, РоссияАмоксициллин",Амоксициллин,None,467 ₽,https://366.ru/p/amoksicillin-ekspress-tabl-d-1000mg-20-207203/,https://media.366.ru/sys_master/product/hd2/hf0/10025266446366.jpg
Доксициклин Экспресс таблетки диспергируемые 100 мг 10 шт,"Фармстандарт+, Россия",None,None,332 ₽,https://366.ru/p/doksiciklin-ekspress-tabl-disperg-100mg-n10-300153/,https://media.366.ru/sys_master/product/ha6/h4c/9991290781726.jpg
Панцеф таблетки 400 мг 7 шт,"Alkaloid, Македония",None,None,868 ₽,https://366.ru/p/pancef-tabl-p-o-400mg-7-208581/,https://media.366.ru/sys_master/product/h19/ha1/10033670783006.png
Фурадонин таблетки 50 мг 20 шт,"Полифарм, БеларусьНитрофурантоин",Нитрофурантоин,None,101 ₽,https://366.ru/p/furadonin-tab-50mg-20-35535/,https://media.366.ru/sys_master/product/h81/h20/9932605128734.jpg
Норфлоксацин Верте таблетки 400 мг 20 шт,"ВЕРТЕКС, РоссияНорфлоксацин",Норфлоксацин,None,482 ₽,https://366.ru/p/norfloksacinverte-tab-p-p-o-400mg-20-46028/,https://media.366.ru/sys_master/product/h5e/h0c/9932612927518.jpg
Амоксициллин + клавулановая кислота таблетки 500 мг/125 мг 14 шт,"Фармстандарт+, РоссияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,348 ₽,https://366.ru/p/amoksicillin-kl-k-eks-t-d-500mg-125mg14-207124/,https://media.366.ru/sys_master/product/h45/h0e/10025265987614.jpg
Азитромицин капсулы 500 мл 3 шт,"Озон, РоссияАзитромицин",Азитромицин,None,142 ₽,https://366.ru/p/azitromicin-kap-500mg-3-209317/,https://media.366.ru/sys_master/product/h8e/hb4/9932597100574.jpg
Кларитромицин таблетки 500 мг 14 шт,"Фармстандарт+, РоссияКларитромицин",Кларитромицин,None,476 ₽,https://366.ru/p/klaritromicin-tabp-p-o-500mg14-205785/,https://media.366.ru/sys_master/product/hd1/h7b/9928100184094.jpg
Азитромицин Верте таблетки покрытые оболочкой 500 мг 3 шт,"ВЕРТЕКС, РоссияАзитромицин",Азитромицин,None,263 ₽,https://366.ru/p/azitromicinverte-tab-p-o-500mg-3-45756/,https://media.366.ru/sys_master/product/h72/h02/8818367201310.jpg
Доксициклин Солюшн Таблетс таблетки диспергируемые 100 мг 10 шт,"Озон, Россия",None,None,304 ₽,https://366.ru/p/doksiciklin-soljushn-tabl-disperg-100mg-n10-300152/,https://media.366.ru/sys_master/product/ha6/h94/9991290322974.jpg
Амоксициллин таблетки 500 мг 20 шт,"ОБОЛЕНСКОЕ ФП, РоссияАмоксициллина тригидрат",Амоксициллина тригидрат,None,140 ₽,https://366.ru/p/amoksicillin-tabl-500mg-n20-300298/,https://media.366.ru/sys_master/product/h62/h1c/10062810546206.jpg
Меропенем порошок 1 г 1 шт,"Рафарма, РоссияМеропенем",Меропенем,None,759 ₽,https://366.ru/p/meropenem-por-d-prig-rr-d-v-v-vved-fl-1g-300306/,https://media.366.ru/sys_master/product/h2d/ha2/10062814216222.jpg
Рибавирин Верте капсулы 200мг N30,"ВЕРТЕКС, РоссияРибавирин",Рибавирин,None,398 ₽,https://366.ru/p/ribavirinverte-kaps-200mg-30-17802/,https://media.366.ru/sys_master/product/h59/hab/8818438078494.jpg
Амоксициллин таблетки 500 мг 20 шт,"БИОХИМИК, РоссияАмоксициллин",Амоксициллин,None,117 ₽,https://366.ru/p/amoksicillin-tabl-500mg-n20-300148/,https://media.366.ru/sys_master/product/h2b/hc6/9991288946718.jpg
Ципрофлоксацин таблетки 250 мг 10 шт,"СИНТЕЗ АКО, Россия",None,None,23 ₽,https://366.ru/p/ciprofloksacin-tab-p-o-250mg-10-b-r-36734/,
Левофлоксацин таблетки 500 мг 10 шт,"ПРОМОМЕД ДМ, РоссияЛевофлоксацина гемигидрата",Левофлоксацина гемигидрата,None,570 ₽,https://366.ru/p/levofloksacin-tabl-p-pl-ob-500mg-n10-300304/,https://media.366.ru/sys_master/product/hed/hd9/10062813298718.jpg
Азитромицин капсулы 500 мг 3 шт,РоссияАзитромицин,Азитромицин,None,111 ₽,https://366.ru/p/azitromicin-kaps-500-mg-3-187292/,https://media.366.ru/sys_master/product/h48/hd5/9899438211102.jpg
Левофлоксацин таблетки 750 мг 5 шт,"Озон, РоссияЛевофлоксацина гемигидрата",Левофлоксацина гемигидрата,None,719 ₽,https://366.ru/p/levofloksacinozon-tabl-p-pl-ob-750mg-n5-300305/,https://media.366.ru/sys_master/product/h3e/h15/10062813757470.jpg
Спектрацеф таблетки 200 мг 14 шт,"Фармстандарт+, Испания",None,None,1 148 ₽,https://366.ru/p/spektracef-tab-p-pl-ob-200mg-14-209929/,https://media.366.ru/sys_master/product/h35/h84/9702788136990.jpg
Офлоксацин-Велфарм таблетки покрытые оболочкой 200 мг 10 шт,"Велфарм, РоссияОфлоксацин",Офлоксацин,None,197 ₽,https://366.ru/p/ofloksacinvelfarm-tabl-p-o-200mg-n10-300160/,https://media.366.ru/sys_master/product/h1b/h90/9991293534238.jpg
Офлоксацин таблетки 200 мг 10 шт,ГерманияОфлоксацин,Офлоксацин,None,42 ₽,https://366.ru/p/ofloksacin-tabl-p-o-200mg-n10-190315/,https://media.366.ru/sys_master/product/h38/hea/9932025757726.jpg
Симофлокс (моксифлоксацин) таблетки 400 мг 10 шт,"КОРАЛ МЕД, РоссияМоксифлоксацина гидрохлорид",Моксифлоксацина гидрохлорид,None,1 067 ₽,https://366.ru/p/simofloks-moksifloksacin-tabl-p-pl-ob-400mg-n10-300751/,https://media.366.ru/sys_master/product/h06/h8c/10106671530014.jpg
Цефтриаксон порошок 1 г 50 шт,"КРАСФАРМА, РоссияЦефтриаксон",Цефтриаксон,None,1 256 ₽,https://366.ru/p/ceftriakson-por-d-p-rr-v-v-m1g50-207677/,https://media.366.ru/sys_master/product/h12/hb5/9932588843038.jpg
Амоксициллин Сандоз таблетки 1 г 12 шт,"САНДОЗ, АвстрияАмоксициллин",Амоксициллин,None,166 ₽,https://366.ru/p/amoksicillin-sandoz-tab-p-pl-ob-1g-12-35225/,https://media.366.ru/sys_master/product/h2f/h11/8818550472734.jpg
Норфлоксацин Верте таблетки 400 мг 20 шт,"ВЕРТЕКС, РоссияНорфлоксацин",Норфлоксацин,None,482 ₽,https://366.ru/p/norfloksacinverte-tab-p-p-o-400mg-20-46028/,https://media.366.ru/sys_master/product/h5e/h0c/9932612927518.jpg
Амоксициллин + клавулановая кислота таблетки 500 мг/125 мг 14 шт,"Фармстандарт+, РоссияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,348 ₽,https://366.ru/p/amoksicillin-kl-k-eks-t-d-500mg-125mg14-207124/,https://media.366.ru/sys_master/product/h45/h0e/10025265987614.jpg
Лидокаин буфус раствор для инъекций 20 мг 2 мл ампулы 10 шт,"ОБНОВЛЕНИЕ ПФК, РоссияЛидокаина гидрохлорид",Лидокаина гидрохлорид,None,119 ₽,https://366.ru/p/lidokain-bufus-rr-d-in-20mg-2ml-amp-10-43219/,https://media.366.ru/sys_master/product/h37/hc6/9918065246238.jpg
Зивокс раствор для инфузий 2мг/мл 100мл N10,"Пфайзер+, НорвегияЛинезолид",Линезолид,None,6 070 ₽,https://366.ru/p/zivoks-rr-d-inf-2mg-ml-100ml-n10-22594/,https://media.366.ru/sys_master/product/h25/h7d/9067371757598.png
Бетаклав таблетки 625 мг 14 шт,"KRKA, Словения",None,None,335 ₽,https://366.ru/p/betaklav-tabl-p-pl-ob-625mg-14-207924/,https://media.366.ru/sys_master/product/hb3/he9/9500641558558.jpg
Амоксициллин Экспресс таблетки 125 мг 20 шт,"Фармстандарт+, РоссияАмоксициллин",Амоксициллин,None,114 ₽,https://366.ru/p/amoksicillin-ekspress-tabl-dis-125mg-20-207206/,https://media.366.ru/sys_master/product/h18/hd7/9439460065310.jpg
Амоксициллин 500 мл таблетки 10 шт,"Барнаульский з-д медпрепаратов, РоссияАмоксициллин",Амоксициллин,None,40 ₽,https://366.ru/p/amoksicillin-tab-500mg-10-18058/,https://media.366.ru/sys_master/product/h82/h1e/9932023758878.jpg
Азитромицин Экомед таблетки 250 мг 6 шт,"АВВА РУС, РоссияАзитромицин",Азитромицин,None,216 ₽,https://366.ru/p/azitromicin-ekomed-tabl-p-p-o-250mg-6-208832/,https://media.366.ru/sys_master/product/h17/h56/9932593889310.jpg
Амоксициллин таблетки 250 мг 20 шт,"ОБОЛЕНСКОЕ ФП, РоссияАмоксициллина тригидрат",Амоксициллина тригидрат,None,139 ₽,https://366.ru/p/amoksicillin-tabl-250mg-n20-300297/,https://media.366.ru/sys_master/product/h16/haf/10062810087454.jpg
Норфлоксацин таблетки 400 мг 10 шт,"Озон, РоссияНорфлоксацин",Норфлоксацин,None,231 ₽,https://366.ru/p/norfloksacin-tabl-p-p-o-400mg-10-210506/,https://media.366.ru/sys_master/product/h49/h65/9932601458718.jpg
"Клацид гранулы для суставов 250мг/5мл флакон 49,5 г","Abbott Laboratories EPD, Италия",None,None,890 ₽,https://366.ru/p/klacid-gran-d-sus-250mg-5ml-fl-49-5g-208693/,https://media.366.ru/sys_master/product/h43/h02/9700798726174.jpg
Урсептия капсулы 200 мг 20 шт,"Велфарм, РоссияПипемидовая кислота",Пипемидовая кислота,None,433 ₽,https://366.ru/p/urseptija-kaps-200mg-n20-300136/,https://media.366.ru/sys_master/product/h5d/hf3/9991283441694.jpg
Авелокс таблетки 400 мг 5 шт,"БАЙЕР, Германия",None,None,615 ₽,https://366.ru/p/aveloks-tab-p-o-400mg-5-1317/,https://media.366.ru/sys_master/product/h2d/hc2/9701510774814.jpg
Цефтазидим порошок 1 г 1 шт,"КРАСФАРМА, РоссияЦефтазидим",Цефтазидим,None,102 ₽,https://366.ru/p/ceftazidim-por-d-prig-rra-v-v-v-m-1g-26175/,https://media.366.ru/sys_master/product/he5/h88/9932602834974.jpg
Рибавирин капсулы 200мг N60,"ВЕРТЕКС, РоссияРибавирин",Рибавирин,None,644 ₽,https://366.ru/p/ribavirin-kaps-200mg-60-36999/,https://media.366.ru/sys_master/product/h23/hf8/8825909968926.jpg
Эколевид таблетки покрытые оболочкой 500мг N5,"АВВА РУС, РоссияЛевофлоксацин",Левофлоксацин,None,427 ₽,https://366.ru/p/ekolevid-tab-p-pl-ob-500mg-5-39664/,https://media.366.ru/sys_master/product/h90/h55/8819755614238.jpg
Амоксициллин Диспертаб таблетки 250 мг 20 шт,"АВВА РУС, РоссияАмоксициллина тригидрат",Амоксициллина тригидрат,None,250 ₽,https://366.ru/p/amoksicillin-dispertab-tabl-disperg-250mg-n20-300295/,https://media.366.ru/sys_master/product/h5b/h5f/10062809169950.jpg
Амоксициллин Экспресс таблетки 500 мг 20 шт,"Фармстандарт+, РоссияАмоксициллин",Амоксициллин,None,331 ₽,https://366.ru/p/amoksicillin-ekspress-tabl-dis-500mg-20-207204/,https://media.366.ru/sys_master/product/hb5/h43/10025266905118.jpg
Ремедиа таблетки покрытые пленочной оболочкой 500 мг 10 шт,"КОРАЛ МЕД, РоссияЛевофлоксацин",Левофлоксацин,None,651 ₽,https://366.ru/p/remedia-tabl-p-pl-ob-500mg-n10-300155/,https://media.366.ru/sys_master/product/hc4/hd9/9991291699230.jpg
Амоксициллин 250 мл таблетки 20 шт,"АВВА РУС, РоссияАмоксициллин",Амоксициллин,None,125 ₽,https://366.ru/p/amoksicillin-tabl-250mg-20-208823/,https://media.366.ru/sys_master/product/h54/hd0/9932592971806.jpg
Ванкомицин лиофилизат 500 мл 1 шт,"КРАСФАРМА, РоссияВанкомицин",Ванкомицин,None,210 ₽,https://366.ru/p/vankomicin-liof-d-p-rr-inf-500mg-1-207701/,https://media.366.ru/sys_master/product/h2d/h14/9932589760542.jpg
